time,seconds_elapsed,z,y,x
1747571325349824300,0.45382421875,-0.0012217304902151227,-0.0012217304902151227,0
1747571325365815300,0.469815185546875,0.001832595793530345,-0.00366519158706069,0.0006108652451075613
1747571325381775600,0.485775634765625,0.004886921960860491,-0.0012217304902151227,-0.0006108652451075613
1747571325397766700,0.5017666015625,0.0006108652451075613,-0.0006108652451075613,-0.0024434609804302454
1747571325413727000,0.51772705078125,-0.001832595793530345,-0.0006108652451075613,0.0006108652451075613
1747571325429687300,0.533687255859375,-0.001832595793530345,-0.0006108652451075613,-0.001832595793530345
1747571325445678300,0.54967822265625,0,0.0012217304902151227,0
1747571325461669400,0.56566943359375,-0.0012217304902151227,-0.0006108652451075613,-0.0012217304902151227
1747571325477660200,0.58166015625,0.0012217304902151227,-0.004886921960860491,-0.0006108652451075613
1747571325493590300,0.59759033203125,-0.0024434609804302454,-0.0024434609804302454,-0.003054326167330146
1747571325509581000,0.6135810546875,-0.0012217304902151227,-0.0006108652451075613,-0.0024434609804302454
1747571325525572000,0.629572021484375,0,-0.0006108652451075613,-0.0012217304902151227
1747571325541532400,0.645532470703125,0.0006108652451075613,-0.001832595793530345,0.0024434609804302454
1747571325557523500,0.6615234375,0,-0.005497787147760391,-0.001832595793530345
1747571325573483800,0.67748388671875,-0.0012217304902151227,-0.0006108652451075613,0
1747571325589474800,0.693474853515625,-0.001832595793530345,0,-0.0006108652451075613
1747571325605465900,0.7094658203125,-0.0006108652451075613,0.0024434609804302454,-0.001832595793530345
1747571325621426200,0.72542626953125,0.0012217304902151227,-0.006108652334660292,-0.001832595793530345
1747571325637447700,0.74144775390625,0.0006108652451075613,-0.003054326167330146,-0.004886921960860491
1747571325653408000,0.757407958984375,0.0006108652451075613,0.0006108652451075613,-0.00427605677396059
1747571325669368600,0.77336865234375,0.0006108652451075613,-0.00427605677396059,-0.005497787147760391
1747571325685359400,0.789359375,0.0012217304902151227,0.0006108652451075613,-0.003054326167330146
1747571325701320000,0.80531982421875,0.001832595793530345,0.001832595793530345,-0.004886921960860491
1747571325717341400,0.821341552734375,0.001832595793530345,0.0006108652451075613,-0.00366519158706069
1747571325733301800,0.8373017578125,0.0012217304902151227,-0.0006108652451075613,-0.0012217304902151227
1747571325749262300,0.853262451171875,0.001832595793530345,0,-0.006108652334660292
1747571325765253000,0.869253173828125,0.003054326167330146,-0.003054326167330146,-0.00733038317412138
1747571325781244200,0.885244140625,0,0,-0.00733038317412138
1747571325797235000,0.90123486328125,0.0012217304902151227,0,-0.005497787147760391
1747571325813195500,0.917195556640625,0.0012217304902151227,-0.0024434609804302454,-0.003054326167330146
1747571325829186600,0.9331865234375,0,-0.004886921960860491,-0.005497787147760391
1747571325845147000,0.94914697265625,0.001832595793530345,-0.0006108652451075613,-0.00366519158706069
1747571325861138000,0.965137939453125,0.001832595793530345,0.001832595793530345,-0.004886921960860491
1747571325877128700,0.981128662109375,0.0024434609804302454,-0.0024434609804302454,-0.0012217304902151227
1747571325893089300,0.99708935546875,0.001832595793530345,-0.0024434609804302454,-0.0006108652451075613
1747571325909080000,1.013080078125,0.0012217304902151227,-0.0012217304902151227,0.0006108652451075613
1747571325925040600,1.02904052734375,-0.001832595793530345,-0.001832595793530345,-0.003054326167330146
1747571325941031400,1.045031494140625,0.0012217304902151227,-0.0012217304902151227,-0.0006108652451075613
1747571325957022500,1.0610224609375,-0.00366519158706069,0.0012217304902151227,-0.0012217304902151227
1747571325972982800,1.076982666015625,0,-0.0006108652451075613,0
1747571325988973800,1.092973876953125,0,-0.004886921960860491,-0.003054326167330146
1747571326004934400,1.108934326171875,0.0024434609804302454,-0.0006108652451075613,-0.003054326167330146
1747571326020925200,1.12492529296875,0.0024434609804302454,0.0012217304902151227,-0.00427605677396059
1747571326036916200,1.140916259765625,-0.0006108652451075613,-0.00366519158706069,-0.0024434609804302454
1747571326052876500,1.15687646484375,0.0006108652451075613,-0.004886921960860491,-0.001832595793530345
1747571326068867600,1.17286767578125,0.0006108652451075613,-0.004886921960860491,-0.00366519158706069
1747571326084858600,1.188858642578125,0,-0.0006108652451075613,0.0024434609804302454
1747571326100819000,1.20481884765625,0,-0.001832595793530345,0.001832595793530345
1747571326116840400,1.22084033203125,0.0012217304902151227,-0.00366519158706069,-0.001832595793530345
1747571326132770300,1.236770263671875,0,0.0006108652451075613,-0.0006108652451075613
1747571326148761300,1.25276123046875,0.0006108652451075613,-0.003054326167330146,0.0012217304902151227
1747571326164721700,1.2687216796875,0.00366519158706069,0.0024434609804302454,-0.001832595793530345
1747571326180712700,1.284712646484375,0.0024434609804302454,0.0012217304902151227,-0.0024434609804302454
1747571326196703500,1.300703369140625,0.0006108652451075613,0.0006108652451075613,-0.004886921960860491
1747571326212664000,1.3166640625,-0.0012217304902151227,-0.006108652334660292,-0.003054326167330146
1747571326228654800,1.33265478515625,0.00427605677396059,-0.0006108652451075613,0.0006108652451075613
1747571326244615400,1.348615478515625,0.0006108652451075613,0.001832595793530345,0
1747571326260606500,1.3646064453125,0.0024434609804302454,0.0006108652451075613,0
1747571326276597200,1.38059716796875,0.001832595793530345,-0.0012217304902151227,-0.00366519158706069
1747571326292557800,1.396557861328125,0.0006108652451075613,-0.00427605677396059,0.0006108652451075613
1747571326308548600,1.412548583984375,-0.0006108652451075613,-0.001832595793530345,-0.0012217304902151227
1747571326324509200,1.42850927734375,0.001832595793530345,0,-0.0006108652451075613
1747571326340500000,1.4445,0,-0.0012217304902151227,-0.0006108652451075613
1747571326356491000,1.460490966796875,0.0006108652451075613,-0.0006108652451075613,0.0006108652451075613
1747571326372451300,1.476451416015625,0.0006108652451075613,0.003054326167330146,-0.001832595793530345
1747571326388442400,1.4924423828125,-0.0006108652451075613,0,-0.0006108652451075613
1747571326404433400,1.508433349609375,0.0012217304902151227,-0.0024434609804302454,0
1747571326420393700,1.524393798828125,0.0012217304902151227,-0.001832595793530345,0.0006108652451075613
1747571326436415200,1.540415283203125,-0.0006108652451075613,-0.003054326167330146,-0.0006108652451075613
1747571326452375600,1.55637548828125,0.0006108652451075613,0.0024434609804302454,0.0012217304902151227
1747571326468336000,1.572336181640625,0.0006108652451075613,-0.0006108652451075613,0.0006108652451075613
1747571326484327000,1.588326904296875,0,-0.001832595793530345,-0.0006108652451075613
1747571326500287500,1.60428759765625,-0.0006108652451075613,-0.001832595793530345,-0.00366519158706069
1747571326516309000,1.62030908203125,-0.00366519158706069,-0.00427605677396059,-0.0024434609804302454
1747571326532269300,1.636269287109375,0.0012217304902151227,-0.0024434609804302454,-0.001832595793530345
1747571326548230000,1.65222998046875,-0.00366519158706069,-0.0006108652451075613,0.0006108652451075613
1747571326564220700,1.668220703125,0.0012217304902151227,-0.0012217304902151227,-0.00427605677396059
1747571326580211700,1.684211669921875,0.0006108652451075613,-0.001832595793530345,0.0012217304902151227
1747571326596202500,1.700202392578125,0.0012217304902151227,-0.0024434609804302454,0.0006108652451075613
1747571326612163000,1.7161630859375,-0.001832595793530345,0,-0.0012217304902151227
1747571326628154000,1.732154052734375,0.0006108652451075613,-0.003054326167330146,-0.00427605677396059
1747571326644114400,1.748114501953125,-0.0006108652451075613,-0.00427605677396059,-0.001832595793530345
1747571326660105500,1.76410546875,-0.0006108652451075613,0.0024434609804302454,0.00366519158706069
1747571326676126700,1.780126708984375,0.001832595793530345,-0.0012217304902151227,0.001832595793530345
1747571326692087300,1.79608740234375,0,0.0006108652451075613,-0.0006108652451075613
1747571326708047600,1.812047607421875,-0.0012217304902151227,0.0006108652451075613,0.0024434609804302454
1747571326724038700,1.82803857421875,0.0006108652451075613,0.0006108652451075613,0.003054326167330146
1747571326739999000,1.8439990234375,-0.0024434609804302454,0.00366519158706069,0.006108652334660292
1747571326756020500,1.8600205078125,0.001832595793530345,0.001832595793530345,0.00427605677396059
1747571326771950300,1.875950439453125,0.0012217304902151227,-0.004886921960860491,-0.0024434609804302454
1747571326787941400,1.89194140625,-0.0006108652451075613,-0.0024434609804302454,-0.0006108652451075613
1747571326803902000,1.90790185546875,-0.0006108652451075613,-0.0012217304902151227,0.0006108652451075613
1747571326819892700,1.923892822265625,0.0012217304902151227,0.0012217304902151227,0.00366519158706069
1747571326835883800,1.9398837890625,-0.0006108652451075613,0,0.005497787147760391
1747571326851844000,1.955843994140625,-0.0012217304902151227,0,0.0012217304902151227
1747571326867835100,1.971835205078125,-0.0006108652451075613,0,-0.001832595793530345
1747571326883795500,1.98779541015625,-0.0012217304902151227,0.0006108652451075613,0.0012217304902151227
1747571326899786500,2.003786376953125,-0.0012217304902151227,0.003054326167330146,0.001832595793530345
1747571326915777500,2.019777587890625,-0.0006108652451075613,0.00427605677396059,0
1747571326931737900,2.03573779296875,-0.00366519158706069,0.001832595793530345,0.0006108652451075613
1747571326947729000,2.05172900390625,0.00427605677396059,-0.001832595793530345,0.0012217304902151227
1747571326963689200,2.067689208984375,-0.003054326167330146,-0.0012217304902151227,0.005497787147760391
1747571326979680300,2.08368017578125,0.0006108652451075613,-0.006108652334660292,0.0012217304902151227
1747571326995671000,2.099671142578125,-0.0024434609804302454,-0.0024434609804302454,0.0006108652451075613
1747571327011631600,2.115631591796875,-0.0012217304902151227,0.0006108652451075613,0.0006108652451075613
1747571327027622400,2.131622314453125,-0.0012217304902151227,0.0006108652451075613,-0.0006108652451075613
1747571327043583000,2.1475830078125,-0.003054326167330146,-0.0012217304902151227,0.0012217304902151227
1747571327059573800,2.16357373046875,-0.0024434609804302454,-0.0012217304902151227,0.003054326167330146
1747571327075564800,2.179564697265625,-0.001832595793530345,-0.005497787147760391,-0.0024434609804302454
1747571327091525400,2.195525390625,0.0006108652451075613,-0.0024434609804302454,-0.0006108652451075613
1747571327107485700,2.211485595703125,0.001832595793530345,-0.0012217304902151227,0.0006108652451075613
1747571327123476700,2.227476806640625,0.001832595793530345,-0.0006108652451075613,-0.0006108652451075613
1747571327139437000,2.24343701171875,0,-0.004886921960860491,0
1747571327155458600,2.25945849609375,-0.003054326167330146,-0.001832595793530345,0.003054326167330146
1747571327171388400,2.275388427734375,-0.0012217304902151227,0.001832595793530345,-0.004886921960860491
1747571327187379500,2.29137939453125,0.0012217304902151227,-0.0006108652451075613,-0.0012217304902151227
1747571327203339800,2.30733984375,0.0006108652451075613,0.0006108652451075613,-0.001832595793530345
1747571327219330800,2.323330810546875,-0.0012217304902151227,-0.0006108652451075613,0.0006108652451075613
1747571327235321600,2.339321533203125,0.0024434609804302454,-0.003054326167330146,0
1747571327251282200,2.3552822265625,0.0006108652451075613,-0.0006108652451075613,0.001832595793530345
1747571327267273200,2.371273193359375,-0.0024434609804302454,-0.00366519158706069,0.0006108652451075613
1747571327283233500,2.387233642578125,-0.0006108652451075613,-0.001832595793530345,0.001832595793530345
1747571327299224600,2.403224609375,0.0006108652451075613,0.0006108652451075613,-0.0006108652451075613
1747571327315215400,2.41921533203125,0.001832595793530345,-0.001832595793530345,0.0012217304902151227
1747571327331176000,2.435176025390625,-0.003054326167330146,0.0006108652451075613,0.0012217304902151227
1747571327347136300,2.45113623046875,-0.001832595793530345,0,0.0024434609804302454
1747571327363127300,2.467127197265625,0.0012217304902151227,-0.005497787147760391,-0.0006108652451075613
1747571327379087600,2.483087646484375,0.0006108652451075613,-0.004886921960860491,0.0024434609804302454
1747571327395109000,2.499109130859375,-0.00366519158706069,0.001832595793530345,0
1747571327411039000,2.5150390625,0.0006108652451075613,0.001832595793530345,-0.0012217304902151227
1747571327427030000,2.531030029296875,0,-0.0024434609804302454,-0.0012217304902151227
1747571327442990300,2.546990234375,-0.001832595793530345,-0.0024434609804302454,-0.0006108652451075613
1747571327458981400,2.5629814453125,0,-0.00427605677396059,-0.001832595793530345
1747571327474972400,2.578972412109375,0.001832595793530345,0.001832595793530345,0
1747571327490902300,2.59490234375,-0.001832595793530345,0,0.0012217304902151227
1747571327506893000,2.61089306640625,-0.001832595793530345,-0.005497787147760391,0
1747571327522853600,2.626853515625,-0.003054326167330146,-0.003054326167330146,0.0006108652451075613
1747571327538844700,2.6428447265625,-0.003054326167330146,-0.0024434609804302454,0.0012217304902151227
1747571327554835500,2.65883544921875,-0.0006108652451075613,0.0012217304902151227,-0.0006108652451075613
1747571327570796000,2.674796142578125,0.001832595793530345,-0.004886921960860491,0.0012217304902151227
1747571327586756400,2.69075634765625,-0.001832595793530345,-0.001832595793530345,0.003054326167330146
1747571327602747400,2.706747314453125,0.0006108652451075613,-0.004886921960860491,-0.0006108652451075613
1747571327618707700,2.722707763671875,-0.0006108652451075613,0,-0.0024434609804302454
1747571327634729200,2.738729248046875,0,-0.0006108652451075613,-0.001832595793530345
1747571327650659000,2.7546591796875,-0.003054326167330146,0.0006108652451075613,0.0012217304902151227
1747571327666650000,2.770650146484375,-0.003054326167330146,-0.0006108652451075613,-0.0006108652451075613
1747571327682610400,2.7866103515625,0.001832595793530345,-0.0012217304902151227,0
1747571327698601500,2.8026015625,-0.0006108652451075613,-0.001832595793530345,0.0012217304902151227
1747571327714592300,2.81859228515625,-0.0024434609804302454,0.0024434609804302454,-0.00427605677396059
1747571327730552800,2.834552734375,0,-0.0012217304902151227,0.003054326167330146
1747571327746513200,2.85051318359375,0.0012217304902151227,0.003054326167330146,0
1747571327762504200,2.866504150390625,-0.001832595793530345,-0.0024434609804302454,-0.0006108652451075613
1747571327778464500,2.882464599609375,-0.0006108652451075613,-0.001832595793530345,-0.0006108652451075613
1747571327794455600,2.89845556640625,0.0006108652451075613,0.0012217304902151227,-0.0006108652451075613
1747571327810416000,2.914416015625,-0.0012217304902151227,-0.0024434609804302454,-0.003054326167330146
1747571327826376400,2.93037646484375,0,-0.003054326167330146,0.0012217304902151227
1747571327842367500,2.946367431640625,0.00366519158706069,-0.0012217304902151227,-0.0006108652451075613
1747571327858327800,2.962327880859375,-0.001832595793530345,0.0012217304902151227,-0.0024434609804302454
1747571327874349300,2.978349365234375,0.00427605677396059,-0.0006108652451075613,-0.0006108652451075613
1747571327890279200,2.994279052734375,0.0024434609804302454,0.0006108652451075613,-0.0024434609804302454
1747571327906270200,3.010270263671875,-0.0012217304902151227,-0.00366519158706069,0.0012217304902151227
1747571327922261000,3.026260986328125,0,-0.0006108652451075613,-0.0012217304902151227
1747571327938221600,3.0422216796875,-0.001832595793530345,0.0012217304902151227,0
1747571327954212400,3.05821240234375,0.0006108652451075613,0.0012217304902151227,-0.0024434609804302454
1747571327970173000,3.0741728515625,0.0012217304902151227,-0.0024434609804302454,0.0012217304902151227
1747571327986133200,3.09013330078125,-0.00366519158706069,0.0006108652451075613,-0.001832595793530345
1747571328002124300,3.106124267578125,0.001832595793530345,-0.00427605677396059,0
1747571328018084600,3.122084716796875,0.001832595793530345,-0.0012217304902151227,-0.0006108652451075613
1747571328034106000,3.138106201171875,0.0006108652451075613,-0.0006108652451075613,0.0006108652451075613
1747571328050036000,3.154035888671875,-0.0006108652451075613,0.0006108652451075613,0.0006108652451075613
1747571328066027000,3.170027099609375,0.0012217304902151227,-0.003054326167330146,-0.003054326167330146
1747571328081987300,3.1859873046875,0.0012217304902151227,-0.0012217304902151227,-0.00366519158706069
1747571328097978400,3.201978271484375,0,-0.0024434609804302454,-0.001832595793530345
1747571328113969400,3.217969482421875,0,0,0
1747571328129929700,3.2339296875,0,0.0006108652451075613,0.001832595793530345
1747571328145890300,3.249890380859375,-0.0024434609804302454,-0.0012217304902151227,-0.0006108652451075613
1747571328161881000,3.265881103515625,0.0006108652451075613,-0.001832595793530345,-0.001832595793530345
1747571328177841700,3.281841552734375,0.00366519158706069,0.00366519158706069,-0.0024434609804302454
1747571328193832400,3.29783251953125,-0.0024434609804302454,0.0006108652451075613,-0.0006108652451075613
1747571328209793000,3.31379296875,0.0012217304902151227,0,-0.00427605677396059
1747571328225753300,3.32975341796875,0,0.0024434609804302454,0.00366519158706069
1747571328241744400,3.345744384765625,0,0.001832595793530345,0
1747571328257704700,3.36170458984375,-0.003054326167330146,-0.00427605677396059,0.0006108652451075613
1747571328273726200,3.377726318359375,0.0006108652451075613,-0.0006108652451075613,-0.0006108652451075613
1747571328289656000,3.393656005859375,-0.001832595793530345,-0.001832595793530345,0.001832595793530345
1747571328305647000,3.409647216796875,0.0024434609804302454,-0.00855211354792118,-0.0024434609804302454
1747571328321607400,3.425607421875,0,-0.0012217304902151227,0.0012217304902151227
1747571328337598500,3.441598388671875,0.0012217304902151227,-0.0024434609804302454,-0.0006108652451075613
1747571328353589500,3.457589599609375,-0.0006108652451075613,0.0006108652451075613,0.0024434609804302454
1747571328369519400,3.473519287109375,0.0012217304902151227,-0.001832595793530345,-0.0012217304902151227
1747571328385510400,3.489510498046875,-0.0012217304902151227,-0.005497787147760391,0.0012217304902151227
1747571328401470700,3.505470703125,0.0006108652451075613,-0.0012217304902151227,0.0006108652451075613
1747571328417461800,3.521461669921875,-0.0006108652451075613,-0.0012217304902151227,-0.0006108652451075613
1747571328433452500,3.53745263671875,0.0024434609804302454,-0.00366519158706069,-0.0012217304902151227
1747571328449413000,3.5534130859375,0,0.0012217304902151227,-0.0012217304902151227
1747571328465373400,3.56937353515625,0.0006108652451075613,0.001832595793530345,-0.004886921960860491
1747571328481364500,3.585364501953125,-0.001832595793530345,-0.001832595793530345,-0.001832595793530345
1747571328497324800,3.60132470703125,0.0012217304902151227,-0.0012217304902151227,-0.003054326167330146
1747571328513315800,3.61731591796875,0.0006108652451075613,-0.0024434609804302454,0.001832595793530345
1747571328529276200,3.633276123046875,0.0006108652451075613,-0.0024434609804302454,0.0012217304902151227
1747571328545267200,3.64926708984375,0,-0.001832595793530345,-0.001832595793530345
1747571328561227500,3.6652275390625,0.001832595793530345,0.001832595793530345,0.0006108652451075613
1747571328577218600,3.681218505859375,0.0006108652451075613,0.0024434609804302454,-0.003054326167330146
1747571328593209600,3.697209716796875,-0.0012217304902151227,0,0
1747571328609170000,3.713169921875,-0.0012217304902151227,-0.001832595793530345,-0.001832595793530345
1747571328625130200,3.729130126953125,-0.0006108652451075613,-0.001832595793530345,-0.001832595793530345
1747571328641121300,3.745121337890625,0,-0.00366519158706069,-0.0012217304902151227
1747571328657081900,3.761081787109375,-0.001832595793530345,-0.0024434609804302454,0
1747571328673103000,3.77710302734375,0.0012217304902151227,-0.00366519158706069,0.001832595793530345
1747571328689033200,3.793033203125,-0.0024434609804302454,0.0006108652451075613,-0.00427605677396059
1747571328705024000,3.80902392578125,0.0012217304902151227,0,-0.003054326167330146
1747571328721015000,3.82501513671875,0.001832595793530345,0.0006108652451075613,-0.001832595793530345
1747571328736975400,3.840975341796875,0,0,-0.003054326167330146
1747571328752966400,3.85696630859375,-0.0006108652451075613,-0.004886921960860491,-0.0024434609804302454
1747571328768926700,3.8729267578125,-0.0006108652451075613,-0.001832595793530345,-0.0012217304902151227
1747571328784917800,3.888917724609375,0.0006108652451075613,0.0006108652451075613,0
1747571328800878000,3.904878173828125,0,-0.0024434609804302454,-0.003054326167330146
1747571328816869000,3.920869140625,-0.0024434609804302454,-0.005497787147760391,0
1747571328832860200,3.936860107421875,0,-0.004886921960860491,-0.0006108652451075613
1747571328848820500,3.952820556640625,0.0006108652451075613,-0.00366519158706069,0.0012217304902151227
1747571328864811500,3.9688115234375,0.0012217304902151227,-0.0012217304902151227,-0.00366519158706069
1747571328880771800,3.984771728515625,0.0006108652451075613,0,0.0006108652451075613
1747571328896763000,4.000762939453125,0.0012217304902151227,0,0
1747571328912784400,4.016784423828125,0,0.0012217304902151227,-0.0012217304902151227
1747571328928714200,4.03271435546875,-0.0012217304902151227,0.001832595793530345,-0.0012217304902151227
1747571328944674600,4.048674560546875,0.0024434609804302454,0,0.001832595793530345
1747571328960665600,4.06466552734375,0,0.0012217304902151227,0
1747571328976656600,4.08065673828125,-0.00366519158706069,-0.003054326167330146,-0.0024434609804302454
1747571328992647400,4.0966474609375,0,-0.0024434609804302454,-0.0006108652451075613
1747571329016573000,4.120572998046875,0.0006108652451075613,0,-0.001832595793530345
1747571329032594400,4.136594482421875,-0.0024434609804302454,0,-0.0024434609804302454
1747571329048554800,4.1525546875,0.0012217304902151227,0.001832595793530345,-0.0024434609804302454
1747571329064515300,4.168515380859375,-0.0006108652451075613,-0.0024434609804302454,-0.004886921960860491
1747571329080506000,4.184506103515625,0.0006108652451075613,-0.0006108652451075613,0.001832595793530345
1747571329096466700,4.200466796875,0.0012217304902151227,0.0006108652451075613,-0.0012217304902151227
1747571329112488000,4.216488037109375,0.0012217304902151227,-0.0006108652451075613,-0.001832595793530345
1747571329128418000,4.23241796875,-0.0006108652451075613,-0.0012217304902151227,0.0012217304902151227
1747571329144408800,4.248408935546875,0.001832595793530345,0.0006108652451075613,-0.0024434609804302454
1747571329160400000,4.26439990234375,-0.0006108652451075613,0,0.0006108652451075613
1747571329176360200,4.280360107421875,-0.0006108652451075613,-0.0024434609804302454,-0.0006108652451075613
1747571329192381700,4.296381591796875,0,0.0012217304902151227,-0.0006108652451075613
1747571329208311600,4.3123115234375,-0.0006108652451075613,-0.0012217304902151227,-0.0012217304902151227
1747571329224302600,4.328302490234375,0.0006108652451075613,-0.0024434609804302454,0.0006108652451075613
1747571329240293600,4.344293701171875,0.001832595793530345,-0.001832595793530345,0
1747571329256254000,4.36025390625,0.0006108652451075613,0.0024434609804302454,-0.001832595793530345
1747571329272275500,4.376275390625,-0.0006108652451075613,0,0.001832595793530345
1747571329288205300,4.392205322265625,0.001832595793530345,0.0006108652451075613,-0.0006108652451075613
1747571329304196400,4.4081962890625,0.0012217304902151227,0.001832595793530345,0.0012217304902151227
1747571329320156700,4.42415673828125,-0.0012217304902151227,0.004886921960860491,0.001832595793530345
1747571329336147700,4.440147705078125,0.0012217304902151227,0.0012217304902151227,0.0012217304902151227
1747571329352138800,4.456138671875,0,-0.0024434609804302454,-0.0012217304902151227
1747571329368099000,4.47209912109375,-0.0024434609804302454,-0.0012217304902151227,0.0024434609804302454
1747571329384090000,4.488090087890625,0.0006108652451075613,-0.0006108652451075613,-0.0012217304902151227
1747571329400050400,4.504050537109375,0.0024434609804302454,0,0
1747571329416041500,4.52004150390625,0.0024434609804302454,0.00366519158706069,-0.0012217304902151227
1747571329432032300,4.5360322265625,0.001832595793530345,0.0006108652451075613,-0.0006108652451075613
1747571329447992800,4.551992919921875,-0.0006108652451075613,0.0012217304902151227,-0.0012217304902151227
1747571329463953200,4.567953125,0,-0.003054326167330146,0.0006108652451075613
1747571329479944200,4.583944091796875,-0.0012217304902151227,0,0.0006108652451075613
1747571329495935000,4.59993505859375,0.0024434609804302454,0.0006108652451075613,0.001832595793530345
1747571329511926000,4.615926025390625,0.0012217304902151227,-0.0024434609804302454,0.0006108652451075613
1747571329527886600,4.631886474609375,-0.0006108652451075613,0.0006108652451075613,-0.0012217304902151227
1747571329543847000,4.647846923828125,0.003054326167330146,0.0006108652451075613,0.0006108652451075613
1747571329559838000,4.663837890625,0.001832595793530345,0.00366519158706069,-0.001832595793530345
1747571329575798300,4.67979833984375,0.0006108652451075613,-0.0012217304902151227,-0.0006108652451075613
1747571329591819800,4.69581982421875,0,0.0012217304902151227,0
1747571329607780000,4.711780029296875,0.0012217304902151227,-0.0012217304902151227,0
1747571329623740700,4.72774072265625,0,-0.0012217304902151227,0.0012217304902151227
1747571329639731500,4.7437314453125,0.0024434609804302454,0.0024434609804302454,0.0006108652451075613
1747571329655692000,4.759692138671875,0.003054326167330146,0.001832595793530345,0.0024434609804302454
1747571329671713500,4.775713623046875,0.0006108652451075613,0.0012217304902151227,-0.0012217304902151227
1747571329687643400,4.791643310546875,0.0006108652451075613,-0.0006108652451075613,0.001832595793530345
1747571329703634400,4.807634521484375,-0.0024434609804302454,0.0024434609804302454,0.0012217304902151227
1747571329719625200,4.823625244140625,0.0006108652451075613,0.00427605677396059,-0.0006108652451075613
1747571329735585800,4.839585693359375,-0.0024434609804302454,-0.003054326167330146,0.0012217304902151227
1747571329751576600,4.85557666015625,0.0012217304902151227,-0.0012217304902151227,0.001832595793530345
1747571329767537200,4.871537109375,0,0.0012217304902151227,-0.0006108652451075613
1747571329783528000,4.88752783203125,-0.0012217304902151227,-0.0024434609804302454,-0.0006108652451075613
1747571329799488500,4.903488525390625,-0.0012217304902151227,0.001832595793530345,0.0006108652451075613
1747571329815479300,4.919479248046875,0.0012217304902151227,0.00366519158706069,-0.0012217304902151227
1747571329831470300,4.93547021484375,-0.001832595793530345,-0.0006108652451075613,-0.0012217304902151227
1747571329847430700,4.9514306640625,0,-0.0006108652451075613,0.0024434609804302454
1747571329863421700,4.967421630859375,0.001832595793530345,-0.003054326167330146,0.0006108652451075613
1747571329879382300,4.98338232421875,-0.0012217304902151227,-0.00366519158706069,-0.0006108652451075613
1747571329895373000,4.999373046875,0.0012217304902151227,0.0012217304902151227,0
1747571329911394600,5.01539453125,0,-0.0012217304902151227,-0.003054326167330146
1747571329927324400,5.031324462890625,0.0006108652451075613,-0.0012217304902151227,0.0006108652451075613
1747571329943315500,5.0473154296875,-0.001832595793530345,0,-0.0012217304902151227
1747571329959306200,5.06330615234375,0,-0.001832595793530345,-0.0006108652451075613
1747571329975266800,5.079266845703125,-0.001832595793530345,-0.0006108652451075613,0
1747571329991288300,5.095288330078125,0.0024434609804302454,0,0.0006108652451075613
1747571330007218200,5.11121826171875,0.0006108652451075613,-0.0006108652451075613,-0.0024434609804302454
1747571330023209200,5.127209228515625,0.0006108652451075613,0.0006108652451075613,-0.001832595793530345
1747571330039169500,5.14316943359375,-0.0006108652451075613,-0.0006108652451075613,0.001832595793530345
1747571330055160600,5.15916064453125,0.0006108652451075613,-0.001832595793530345,-0.0012217304902151227
